run,round,source_id,positive_rec,negative_rec,rec_difference,positive_reward,negative_reward
midasheng_v2,4,random440_deear_008,-3.723468780517578,-3.7228670597076414,-0.0006017208099367011,0.5480020572679423,1.0057936811266484
midasheng_v2,4,random440_expressivespeech_070,-2.66338472366333,-2.6077135801315308,-0.05567114353179914,0.9415628273947093,5.508967624602072
midasheng_v2,4,random440_expressivespeech_293,-2.953271126747131,-2.9611225843429567,0.007851457595825728,2.293331831505026,1.705749130401963
midasheng_v2,4,random440_deear_069,-2.495026195049286,-2.4847031235694885,-0.010323071479797274,2.442768547075677,3.3535568316209825
midasheng_v2,4,random440_expressivespeech_129,-3.9652903079986572,-3.9648366451263426,-0.00045366287231463076,0.7474751032370011,0.6373265978502654
midasheng_v2,4,random440_expressivespeech_123,-2.282166028022766,-2.2757288098335264,-0.006437218189239591,2.7347188382202035,3.464769798495584
midasheng_v2,4,random440_expressivespeech_078,-2.867046284675598,-2.864978075027466,-0.0020682096481321466,2.0020978917176286,2.360733408640181
midasheng_v2,4,random440_expressivespeech_067,-3.3026460170745846,-3.291387295722961,-0.011258721351623535,2.0041236413755157,2.1988663375107476
midasheng_v2,4,random440_deear_033,-3.169924283027649,-3.1306725263595583,-0.039251756668090554,0.2440879464592523,3.882281350932285
midasheng_v2,4,random440_expressivespeech_301,-3.494705772399902,-3.4957622289657593,0.0010564565658572889,1.7278472848962354,1.258936691487426
midasheng_v2,4,random440_expressivespeech_054,-2.4859785556793215,-2.4898218154907226,0.0038432598114011007,3.2547240951726684,2.6152888793844897
midasheng_v2,4,random440_expressivespeech_323,-3.4946031093597414,-3.5052952766418457,0.010692167282104315,0.27260944601237136,0.26998549559548013
midasheng_v2,4,random440_expressivespeech_255,-2.8218985319137575,-2.8264777183532717,0.00457918643951416,2.3318009589468542,2.075303668151633
midasheng_v2,4,random440_expressivespeech_021,-4.51903977394104,-4.523714590072632,0.004674816131591264,-0.12898565155134278,-0.4605893675291032
midasheng_v2,4,random440_deear_095,-2.7630499601364136,-2.7736804723739623,0.01063051223754874,2.1326225588281402,1.8419363868132956
midasheng_v2,4,random440_deear_039,-4.973423433303833,-4.946108150482178,-0.02731528282165563,-1.5754003224363724,0.5594306602003816
midasheng_v2,4,random440_expressivespeech_120,-3.2115503549575806,-3.212593936920166,0.0010435819625853604,2.2895704273950708,1.6537226818562099
midasheng_v2,4,random440_expressivespeech_124,-3.574971389770508,-3.5782235622406002,0.0032521724700922405,1.4864029130501326,1.0227233223147747
midasheng_v2,4,random440_expressivespeech_291,-3.556391167640686,-3.554638838768005,-0.0017523288726808417,1.1510901669350613,1.3160028170691023
midasheng_v2,4,random440_expressivespeech_333,-4.104554176330566,-4.109329175949097,0.004774999618530451,0.4652114009738951,0.15218523000645456
midasheng_v2,4,random440_deear_031,-2.5234920501708986,-2.520393347740173,-0.0030987024307256306,2.5602411927810196,2.927734656021263
midasheng_v2,4,random440_expressivespeech_303,-4.724249362945557,-4.721931505203247,-0.002317857742309748,-1.072407338959739,-0.3955249872251761
midasheng_v2,4,random440_expressivespeech_112,-3.629526376724243,-3.6575522422790527,0.02802586555480957,3.2788784172911782,-0.656037486066789
midasheng_v2,4,random440_deear_055,-3.4503431797027586,-3.438163614273071,-0.012179565429687678,1.620379818904245,2.027482865103334
midasheng_v2,4,random440_expressivespeech_251,-3.114219856262207,-3.0981726408004757,-0.01604721546173149,1.057123265558673,2.733961441575624
midasheng_v2,4,random440_deear_063,-2.927318239212036,-2.8985748291015625,-0.028743410110473544,1.5392821154496628,3.6864184351023574
midasheng_v2,4,random440_expressivespeech_263,-3.0701688051223757,-3.0811887264251707,0.011019921302795055,2.0967628964731286,1.3445691061280107
midasheng_v2,4,random440_deear_074,-3.2300514698028566,-3.219066691398621,-0.01098477840423584,1.94235863095871,2.292583851870157
midasheng_v2,4,random440_expressivespeech_008,-3.5367191314697264,-3.5317569255828856,-0.00496220588684082,-0.7468340215356303,1.5156757164352164
midasheng_v2,4,random440_expressivespeech_085,-2.507684290409088,-2.5388148188591,0.031130528450011852,3.345681292335697,0.7456403645986421
midasheng_v2,4,random440_deear_057,-3.0802510261535643,-3.0817641735076906,0.0015131473541263318,2.7094909667911615,1.8527466278009732
midasheng_v2,4,random440_expressivespeech_205,-3.6450196504592896,-3.571078372001648,-0.07394127845764142,-0.5199936705715569,5.014664953836433
midasheng_v2,4,random440_deear_006,-2.953043508529663,-2.9567261934280396,0.0036826848983766425,2.276658252174742,1.834262355568067
midasheng_v2,4,random440_expressivespeech_082,-3.4727526187896727,-3.4735674142837523,0.0008147954940795898,1.3439547920958865,1.2904387568335036
midasheng_v2,4,random440_deear_011,-3.4320881128311154,-3.4421931982040403,0.010105085372924982,1.6314078728845014,0.872133079157164
midasheng_v2,4,random440_expressivespeech_298,-4.709918117523193,-4.703991556167603,-0.00592656135559011,-0.6613413808791032,-0.1826520058045818
midasheng_v2,4,random440_expressivespeech_071,-3.0131829023361205,-2.9933057546615602,-0.01987714767456028,1.6927222217911122,3.087871948627334
midasheng_v2,4,random440_expressivespeech_022,-5.905566167831421,-5.907893133163452,0.00232696533203125,-2.191905364155711,-2.4036186188029927
midasheng_v2,4,random440_expressivespeech_099,-3.1574983358383175,-3.153819274902344,-0.003679060935973588,1.5926896105471195,2.013086759468554
midasheng_v2,5,random440_deear_008,-3.7200844287872314,-3.715031290054321,-0.005053138732910245,0.4451062940420145,1.2470624297415571
midasheng_v2,5,random440_expressivespeech_070,-2.6484620571136475,-2.650702428817749,0.00224037170410174,2.623633424990516,2.1933492289759404
midasheng_v2,5,random440_expressivespeech_293,-2.958134412765503,-2.9576568603515625,-0.0004775524139404297,1.8600052307100303,2.140489696435273
midasheng_v2,5,random440_deear_069,-2.4910121917724606,-2.5098139882087707,0.01880179643631008,3.1829711068173636,1.539464170798134
midasheng_v2,5,random440_expressivespeech_129,-3.9632578849792477,-3.965694236755371,0.0024363517761232245,0.5276234053805616,0.4869939460306922
midasheng_v2,5,random440_expressivespeech_123,-2.2739491820335385,-2.2757492303848266,0.0018000483512881083,4.143501845619653,3.039898662938548
midasheng_v2,5,random440_expressivespeech_078,-2.868947172164917,-2.8661238908767697,-0.002823281288147239,2.755336897244304,2.3979678957068793
midasheng_v2,5,random440_expressivespeech_067,-3.2927424669265744,-3.2880132675170897,-0.004729199409484686,1.5058256189260337,1.8671347733645955
midasheng_v2,5,random440_deear_033,-3.1640319585800167,-3.1471208333969116,-0.016911125183105113,1.3367374443767281,2.7055252345447314
midasheng_v2,5,random440_expressivespeech_301,-3.4941313743591307,-3.494639205932617,0.0005078315734863281,1.0870681667465867,1.2889069486290818
