round_index,branch,id,valid_candidates,scores,mean,span,std,top2_gap,pairwise_gap
0,audio,random440_expressivespeech_249,3,"[0.8, 0.5904761904761905, 0.7777777777777778]",0.7227513227513228,0.20952380952380956,0.09397159057901937,0.022222222222222254,0.1396825396825397
0,audio,random440_deear_072,2,"[0.3333333333333333, 0.6777777777777777]",0.5055555555555555,0.3444444444444444,0.1722222222222222,0.3444444444444444,0.3444444444444444
0,audio,random440_expressivespeech_050,3,"[0.5666666666666667, 0.5666666666666667, 0.3]",0.4777777777777778,0.26666666666666666,0.1257078722109418,0.0,0.17777777777777778
0,audio,random440_expressivespeech_046,3,"[0.36666666666666664, 0.5546666666666666, 0.62]",0.5137777777777778,0.25333333333333335,0.10738829970522976,0.06533333333333335,0.1688888888888889
0,audio,random440_expressivespeech_011,1,[0.26666666666666666],,,,,
0,audio,random440_expressivespeech_167,0,[],,,,,
0,audio,random440_expressivespeech_227,3,"[0.7481481481481481, 0.7546666666666667, 0.876]",0.7929382716049383,0.12785185185185188,0.05879376845607773,0.1213333333333333,0.08523456790123458
0,audio,random440_expressivespeech_175,3,"[0.5666666666666667, 0.66, 0.5333333333333333]",0.5866666666666667,0.1266666666666667,0.053610391474732545,0.09333333333333338,0.08444444444444447
0,audio,random440_expressivespeech_160,3,"[0.6, 0.5, 0.3]",0.4666666666666666,0.3,0.12472191289246472,0.09999999999999998,0.19999999999999998
0,audio,random440_expressivespeech_202,3,"[0.7666666666666667, 0.7333333333333333, 0.43333333333333335]",0.6444444444444445,0.33333333333333337,0.14989708403591157,0.03333333333333344,0.22222222222222224
0,audio,random440_expressivespeech_314,2,"[0.23333333333333334, 0.6666666666666666]",0.44999999999999996,0.4333333333333333,0.21666666666666665,0.4333333333333333,0.4333333333333333
0,audio,random440_expressivespeech_238,4,"[0.47222222222222227, 0.5, 0.9166666666666666, 0.875]",0.6909722222222222,0.44444444444444436,0.20562475374295733,0.04166666666666663,0.28472222222222215
0,audio,random440_expressivespeech_179,2,"[0.3282051282051282, 0.33999999999999997]",0.3341025641025641,0.011794871794871764,0.005897435897435882,0.011794871794871764,0.011794871794871764
0,audio,random440_deear_054,0,[],,,,,
0,audio,random440_deear_037,4,"[0.74, 0.4166666666666667, 0.5280701754385965, 0.4614035087719298]",0.5365350877192983,0.3233333333333333,0.12397864512698271,0.21192982456140352,0.17277777777777778
0,audio,random440_expressivespeech_220,3,"[0.7076923076923076, 0.5533333333333333, 0.7866666666666667]",0.6825641025641026,0.2333333333333334,0.0969009154784239,0.07897435897435912,0.15555555555555559
0,audio,random440_expressivespeech_228,2,"[0.5833333333333334, 0.75]",0.6666666666666667,0.16666666666666663,0.08333333333333331,0.16666666666666663,0.16666666666666663
0,audio,random440_expressivespeech_272,2,"[0.8419047619047618, 0.8488888888888888]",0.8453968253968254,0.0069841269841269815,0.0034920634920634908,0.0069841269841269815,0.0069841269841269815
0,audio,random440_expressivespeech_285,3,"[0.45714285714285713, 0.6019607843137255, 0.6133333333333333]",0.5574789915966386,0.15619047619047616,0.07110011076243757,0.011372549019607825,0.10412698412698411
0,audio,random440_expressivespeech_013,4,"[0.4380952380952381, 0.4311111111111111, 0.41111111111111115, 0.5]",0.4450793650793651,0.08888888888888885,0.03321900271828429,0.06190476190476191,0.04560846560846559
0,audio,random440_expressivespeech_290,2,"[0.6666666666666666, 0.7]",0.6833333333333333,0.033333333333333326,0.016666666666666663,0.033333333333333326,0.033333333333333326
0,audio,random440_expressivespeech_256,4,"[0.5285714285714286, 0.4119047619047619, 0.5625, 0.4489795918367347]",0.4879889455782313,0.15059523809523812,0.06022741867605727,0.03392857142857142,0.08856292517006803
0,audio,random440_expressivespeech_083,2,"[0.6472222222222223, 0.6933333333333334]",0.6702777777777778,0.0461111111111111,0.02305555555555555,0.0461111111111111,0.0461111111111111
0,audio,random440_expressivespeech_126,1,[0.7666666666666667],,,,,
0,audio,random440_expressivespeech_087,2,"[0.24444444444444444, 0.5]",0.37222222222222223,0.25555555555555554,0.12777777777777777,0.25555555555555554,0.25555555555555554
0,audio,random440_expressivespeech_109,1,[0.7333333333333333],,,,,
0,audio,random440_expressivespeech_135,4,"[0.5, 0.4, 0.5507936507936508, 0.36666666666666664]",0.45436507936507936,0.1841269841269842,0.07420847123695365,0.050793650793650835,0.10873015873015875
0,audio,random440_deear_032,3,"[0.9166666666666666, 0.75, 0.8333333333333334]",0.8333333333333334,0.16666666666666663,0.06804138174397716,0.08333333333333326,0.11111111111111109
0,audio,random440_expressivespeech_197,2,"[0.3888888888888889, 0.5]",0.4444444444444444,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.1111111111111111
0,audio,random440_expressivespeech_181,4,"[0.5666666666666667, 0.4533333333333333, 0.4777777777777778, 0.56]",0.5144444444444445,0.11333333333333334,0.049702820547433434,0.006666666666666599,0.07037037037037037
0,audio,random440_deear_003,4,"[0.5666666666666667, 0.8444444444444444, 0.5, 0.7]",0.6527777777777778,0.34444444444444444,0.1320248293146238,0.1444444444444445,0.19444444444444442
0,audio,random440_deear_049,2,"[0.8666666666666667, 0.8666666666666667]",0.8666666666666667,0.0,0.0,0.0,0.0
0,audio,random440_expressivespeech_007,2,"[0.7666666666666667, 0.8333333333333334]",0.8,0.06666666666666665,0.033333333333333326,0.06666666666666665,0.06666666666666665
0,audio,random440_expressivespeech_235,2,"[0.7980392156862746, 0.6370370370370371]",0.7175381263616558,0.1610021786492375,0.08050108932461875,0.1610021786492375,0.1610021786492375
0,audio,random440_expressivespeech_157,2,"[0.6076923076923076, 0.5]",0.5538461538461539,0.10769230769230764,0.05384615384615382,0.10769230769230764,0.10769230769230764
0,audio,random440_expressivespeech_063,0,[],,,,,
0,audio,random440_expressivespeech_089,0,[],,,,,
0,audio,random440_expressivespeech_113,4,"[0.4666666666666667, 0.8, 0.43333333333333335, 0.6666666666666666]",0.5916666666666667,0.3666666666666667,0.14976833963009525,0.13333333333333341,0.21666666666666667
0,audio,random440_expressivespeech_020,3,"[0.6666666666666666, 0.7333333333333333, 0.7333333333333333]",0.7111111111111111,0.06666666666666665,0.03142696805273544,0.0,0.04444444444444443
0,audio,random440_expressivespeech_028,2,"[0.7, 0.7333333333333333]",0.7166666666666666,0.033333333333333326,0.016666666666666663,0.033333333333333326,0.033333333333333326
0,audio,random440_deear_084,3,"[0.5238095238095238, 0.8333333333333334, 0.4]",0.5857142857142857,0.43333333333333335,0.18224268454327303,0.30952380952380953,0.2888888888888889
0,audio,random440_expressivespeech_093,2,"[0.6933333333333334, 0.6904761904761905]",0.6919047619047619,0.0028571428571428914,0.0014285714285714457,0.0028571428571428914,0.0028571428571428914
0,audio,random440_expressivespeech_222,1,[0.4666666666666667],,,,,
0,audio,random440_deear_015,3,"[0.4158730158730159, 0.62, 0.33809523809523806]",0.457989417989418,0.28190476190476194,0.11887785661921509,0.2041269841269841,0.18793650793650796
0,audio,random440_deear_083,2,"[0.6071428571428571, 0.42857142857142855]",0.5178571428571428,0.17857142857142855,0.08928571428571427,0.17857142857142855,0.17857142857142855
0,audio,random440_deear_096,3,"[0.4666666666666667, 0.7333333333333333, 0.6]",0.6,0.2666666666666666,0.10886621079036345,0.1333333333333333,0.17777777777777773
0,audio,random440_expressivespeech_219,0,[],,,,,
0,audio,random440_deear_082,2,"[0.5666666666666667, 0.5666666666666667]",0.5666666666666667,0.0,0.0,0.0,0.0
0,audio,random440_expressivespeech_208,4,"[0.5933333333333334, 0.48666666666666664, 0.5533333333333333, 0.6866666666666668]",0.5800000000000001,0.20000000000000012,0.07241853660800149,0.09333333333333338,0.10666666666666673
0,audio,random440_expressivespeech_035,3,"[0.7, 0.7898989898989899, 0.7898989898989899]",0.75993265993266,0.08989898989898992,0.04237879025293114,0.0,0.05993265993265995
0,audio,random440_expressivespeech_147,1,[0.6253968253968254],,,,,
0,audio,random440_expressivespeech_266,3,"[0.6444444444444444, 0.4, 0.4]",0.48148148148148145,0.24444444444444435,0.11523221619336325,0.24444444444444435,0.1629629629629629
0,audio,random440_expressivespeech_188,2,"[0.2, 0.6]",0.4,0.39999999999999997,0.19999999999999998,0.39999999999999997,0.39999999999999997
0,audio,random440_expressivespeech_045,3,"[0.26666666666666666, 0.3, 0.4523809523809524]",0.33968253968253964,0.18571428571428572,0.08084337509997996,0.1523809523809524,0.12380952380952381
0,audio,random440_deear_092,3,"[0.7166666666666667, 0.75, 0.85]",0.7722222222222221,0.1333333333333333,0.05665577237325315,0.09999999999999998,0.08888888888888886
0,audio,random440_expressivespeech_019,3,"[0.6666666666666667, 0.8303571428571429, 0.8622448979591837]",0.7864229024943311,0.19557823129251695,0.08567525603918673,0.03188775510204078,0.13038548752834464
0,audio,random440_expressivespeech_313,4,"[0.7020408163265306, 0.2, 0.7770114942528735, 0.5449275362318841]",0.555994961702822,0.5770114942528735,0.22194177163028925,0.07497067792634293,0.31469129380887784
0,audio,random440_deear_047,3,"[0.36666666666666664, 0.43333333333333335, 0.36666666666666664]",0.38888888888888884,0.06666666666666671,0.03142696805273546,0.06666666666666671,0.044444444444444474
0,audio,random440_expressivespeech_069,1,[0.4],,,,,
0,audio,random440_deear_024,3,"[0.36666666666666664, 0.5111111111111112, 0.55]",0.4759259259259259,0.1833333333333334,0.07887236829276617,0.03888888888888886,0.12222222222222227
0,audio,random440_expressivespeech_187,2,"[0.84, 0.6666666666666666]",0.7533333333333333,0.17333333333333334,0.08666666666666667,0.17333333333333334,0.17333333333333334
0,audio,random440_expressivespeech_088,2,"[0.39333333333333337, 0.5]",0.44666666666666666,0.10666666666666663,0.053333333333333316,0.10666666666666663,0.10666666666666663
0,audio,random440_expressivespeech_009,2,"[0.5444444444444444, 0.4777777777777778]",0.5111111111111111,0.0666666666666666,0.0333333333333333,0.0666666666666666,0.0666666666666666
0,audio,random440_expressivespeech_168,3,"[0.25, 0.25, 0.21428571428571427]",0.2380952380952381,0.035714285714285726,0.01683587574253685,0.0,0.02380952380952382
0,audio,random440_expressivespeech_252,2,"[0.2857142857142857, 0.17857142857142858]",0.23214285714285715,0.10714285714285712,0.05357142857142856,0.10714285714285712,0.10714285714285712
0,audio,random440_expressivespeech_095,2,"[0.48000000000000004, 0.5444444444444444]",0.5122222222222222,0.06444444444444436,0.03222222222222218,0.06444444444444436,0.06444444444444436
0,audio,random440_expressivespeech_090,3,"[0.6666666666666666, 0.4166666666666667, 0.3333333333333333]",0.47222222222222215,0.3333333333333333,0.1416394309331329,0.24999999999999994,0.2222222222222222
0,audio,random440_expressivespeech_053,3,"[0.34444444444444444, 0.4777777777777778, 0.35238095238095235]",0.39153439153439157,0.13333333333333336,0.06106929557260339,0.12539682539682545,0.0888888888888889
0,audio,random440_expressivespeech_165,3,"[0.8641025641025641, 0.6579710144927536, 0.9307692307692308]",0.8176142697881829,0.27279821627647716,0.11611944376977326,0.06666666666666665,0.18186547751765145
0,audio,random440_deear_010,1,[0.5333333333333333],,,,,
0,audio,random440_expressivespeech_312,3,"[0.6833333333333333, 0.7873873873873873, 0.48405797101449277]",0.6515928972450712,0.30332941637289457,0.12585116916841363,0.10405405405405399,0.20221961091526305
0,audio,random440_expressivespeech_057,3,"[0.6484848484848484, 0.5777777777777777, 0.3333333333333333]",0.5198653198653198,0.3151515151515151,0.13501977376584653,0.07070707070707072,0.2101010101010101
0,audio,random440_expressivespeech_309,3,"[0.6666666666666666, 0.7333333333333333, 0.5]",0.6333333333333333,0.23333333333333328,0.09813067629253161,0.06666666666666665,0.15555555555555553
0,audio,random440_expressivespeech_076,2,"[0.5, 0.5666666666666667]",0.5333333333333333,0.06666666666666665,0.033333333333333326,0.06666666666666665,0.06666666666666665
0,audio,random440_expressivespeech_292,2,"[0.5849462365591397, 0.6814814814814815]",0.6332138590203106,0.09653524492234178,0.04826762246117089,0.09653524492234178,0.09653524492234178
0,audio,random440_expressivespeech_148,3,"[0.5185185185185185, 0.5333333333333333, 0.7151515151515151]",0.5890011223344557,0.1966329966329966,0.08940660262875115,0.18181818181818177,0.13108866442199774
0,audio,random440_expressivespeech_111,1,[0.4666666666666667],,,,,
0,audio,random440_expressivespeech_016,3,"[0.5333333333333333, 0.74, 0.6484848484848484]",0.6406060606060606,0.20666666666666667,0.08455504815052728,0.09151515151515155,0.13777777777777778
0,audio,random440_deear_016,4,"[0.8, 0.6444444444444444, 0.7333333333333333, 0.5777777777777777]",0.6888888888888889,0.22222222222222232,0.08461970117626567,0.06666666666666676,0.12592592592592597
0,audio,random440_expressivespeech_138,2,"[0.5578947368421052, 0.26666666666666666]",0.4122807017543859,0.29122807017543856,0.14561403508771928,0.29122807017543856,0.29122807017543856
0,audio,random440_expressivespeech_254,1,[0.6333333333333333],,,,,
0,audio,random440_deear_087,4,"[0.5333333333333333, 0.36666666666666664, 0.43333333333333335, 0.4666666666666667]",0.45,0.16666666666666669,0.060092521257733164,0.06666666666666665,0.0888888888888889
0,audio,random440_expressivespeech_246,2,"[0.9333333333333333, 0.5]",0.7166666666666667,0.43333333333333335,0.21666666666666667,0.43333333333333335,0.43333333333333335
0,audio,random440_expressivespeech_338,3,"[0.6285714285714286, 0.5333333333333333, 0.6177777777777779]",0.5932275132275132,0.09523809523809523,0.04258020129325451,0.010793650793650689,0.06349206349206349
0,audio,random440_expressivespeech_215,1,[0.44222222222222224],,,,,
0,audio,random440_expressivespeech_031,2,"[0.62, 0.4666666666666667]",0.5433333333333333,0.15333333333333332,0.07666666666666666,0.15333333333333332,0.15333333333333332
0,audio,random440_expressivespeech_068,2,"[0.518840579710145, 0.39166666666666666]",0.4552536231884058,0.1271739130434783,0.06358695652173915,0.1271739130434783,0.1271739130434783
0,audio,random440_expressivespeech_310,3,"[0.4166666666666667, 0.6666666666666666, 0.36666666666666664]",0.48333333333333334,0.3,0.1312334645668635,0.24999999999999994,0.19999999999999998
0,audio,random440_expressivespeech_101,3,"[0.4848484848484848, 0.36666666666666664, 0.32105263157894737]",0.39085592769803296,0.16379585326953744,0.06902227007281365,0.11818181818181817,0.10919723551302496
0,audio,random440_deear_014,2,"[0.6666666666666666, 0.6666666666666666]",0.6666666666666666,0.0,0.0,0.0,0.0
0,audio,random440_expressivespeech_041,3,"[0.7805970149253731, 0.7463768115942029, 0.6354166666666666]",0.7207968310620809,0.14518034825870652,0.06196819040522663,0.03422020333117026,0.09678689883913767
0,audio,random440_expressivespeech_319,3,"[0.5944444444444444, 0.8, 0.7222222222222222]",0.7055555555555556,0.2055555555555556,0.08474119398998187,0.07777777777777783,0.13703703703703707
0,audio,random440_deear_040,3,"[0.6666666666666666, 0.7, 0.6333333333333333]",0.6666666666666666,0.06666666666666665,0.02721655269759086,0.033333333333333326,0.04444444444444443
0,audio,random440_expressivespeech_185,2,"[0.5333333333333333, 0.36666666666666664]",0.44999999999999996,0.16666666666666669,0.08333333333333334,0.16666666666666669,0.16666666666666669
0,audio,random440_expressivespeech_340,1,[0.6688888888888889],,,,,
0,audio,random440_expressivespeech_294,2,"[0.5666666666666667, 0.6333333333333333]",0.6,0.06666666666666665,0.033333333333333326,0.06666666666666665,0.06666666666666665
0,audio,random440_expressivespeech_270,2,"[0.56, 0.6518518518518519]",0.605925925925926,0.09185185185185185,0.045925925925925926,0.09185185185185185,0.09185185185185185
0,audio,random440_expressivespeech_334,3,"[0.7155555555555555, 0.7694444444444444, 0.7909090909090909]",0.7586363636363637,0.0753535353535354,0.03169805231276974,0.02146464646464652,0.050235690235690265
0,audio,random440_expressivespeech_080,4,"[0.6666666666666666, 0.42962962962962964, 0.7333333333333333, 0.6173913043478261]",0.6117552334943639,0.30370370370370364,0.11291368465696489,0.06666666666666665,0.16006441223832524
0,audio,random440_expressivespeech_329,4,"[0.4166666666666667, 0.3888888888888889, 0.5833333333333334, 0.5833333333333334]",0.4930555555555556,0.19444444444444448,0.09081039465709738,0.0,0.12500000000000003
0,audio,random440_expressivespeech_110,4,"[0.611111111111111, 0.5234567901234568, 0.6580246913580247, 0.6922431865828093]",0.6212089447938505,0.16878639645935245,0.06336148808503198,0.034218495224784595,0.09221212827082849
0,audio,random440_expressivespeech_180,3,"[0.575, 0.6, 0.6904761904761905]",0.6218253968253968,0.11547619047619051,0.049604761879365904,0.09047619047619049,0.076984126984127
0,audio,random440_expressivespeech_107,3,"[0.8666666666666667, 0.8466666666666666, 0.7939393939393938]",0.8357575757575756,0.07272727272727286,0.03067648662992432,0.02000000000000013,0.048484848484848575
0,audio,random440_expressivespeech_025,3,"[0.3831168831168831, 0.42857142857142855, 0.5714285714285714]",0.46103896103896097,0.18831168831168832,0.08023269693874735,0.14285714285714285,0.12554112554112554
0,audio,random440_expressivespeech_096,3,"[0.8131868131868132, 0.6923076923076923, 0.5897435897435898]",0.6984126984126985,0.22344322344322343,0.0913224026926259,0.1208791208791209,0.14896214896214896
0,audio,random440_deear_030,2,"[0.6266666666666667, 0.5952380952380952]",0.6109523809523809,0.03142857142857147,0.015714285714285736,0.03142857142857147,0.03142857142857147
0,audio,random440_expressivespeech_315,2,"[0.26666666666666666, 0.5333333333333333]",0.4,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.26666666666666666
0,audio,random440_expressivespeech_265,4,"[0.6333333333333333, 0.7, 0.7666666666666667, 0.6]",0.675,0.16666666666666674,0.06400954789890509,0.06666666666666676,0.09444444444444448
0,audio,random440_expressivespeech_027,3,"[0.7166666666666667, 0.6666666666666666, 0.7666666666666667]",0.7166666666666667,0.10000000000000009,0.04082482904638634,0.050000000000000044,0.06666666666666672
0,audio,random440_expressivespeech_155,3,"[0.36666666666666664, 0.4, 0.43333333333333335]",0.39999999999999997,0.06666666666666671,0.027216552697590886,0.033333333333333326,0.044444444444444474
0,audio,random440_expressivespeech_010,2,"[0.43333333333333335, 0.3333333333333333]",0.3833333333333333,0.10000000000000003,0.05000000000000002,0.10000000000000003,0.10000000000000003
0,audio,random440_expressivespeech_295,3,"[0.13333333333333333, 0.13333333333333333, 0.4]",0.22222222222222224,0.2666666666666667,0.1257078722109418,0.2666666666666667,0.1777777777777778
0,audio,random440_expressivespeech_150,3,"[0.7, 0.5666666666666667, 0.7]",0.6555555555555556,0.1333333333333333,0.06285393610547088,0.0,0.08888888888888886
0,audio,random440_expressivespeech_211,3,"[0.6, 0.6925925925925926, 0.6]",0.6308641975308642,0.09259259259259267,0.043648566739910376,0.09259259259259267,0.06172839506172845
0,audio,random440_deear_062,4,"[0.6974358974358974, 0.7555555555555556, 0.6888888888888889, 0.43333333333333335]",0.6438034188034188,0.3222222222222223,0.12419273260093006,0.058119658119658246,0.16253561253561258
0,audio,random440_expressivespeech_026,4,"[0.5, 0.774074074074074, 0.43333333333333335, 0.6733333333333333]",0.5951851851851852,0.3407407407407407,0.13542951031209735,0.10074074074074069,0.19925925925925925
0,audio,random440_expressivespeech_102,3,"[0.4507936507936508, 0.5666666666666667, 0.6]",0.5391534391534392,0.14920634920634918,0.06394459542978186,0.033333333333333326,0.09947089947089945
0,audio,random440_deear_080,0,[],,,,,
0,audio,random440_expressivespeech_137,1,[0.7],,,,,
0,audio,random440_expressivespeech_074,1,[0.7103030303030303],,,,,
0,audio,random440_expressivespeech_073,1,[0.6],,,,,
0,audio,random440_expressivespeech_233,4,"[0.5341880341880342, 0.4166666666666667, 0.5, 0.43803418803418803]",0.4722222222222222,0.11752136752136749,0.04708133447976645,0.03418803418803418,0.06908831908831907
0,audio,random440_expressivespeech_128,3,"[0.75, 0.5833333333333334, 0.5833333333333334]",0.638888888888889,0.16666666666666663,0.0785674201318386,0.16666666666666663,0.11111111111111109
0,audio,random440_expressivespeech_279,1,[0.6350877192982457],,,,,
0,audio,random440_expressivespeech_146,1,[0.4444444444444445],,,,,
0,audio,random440_expressivespeech_223,1,[0.6],,,,,
0,audio,random440_deear_078,1,[0.5],,,,,
0,audio,random440_expressivespeech_055,4,"[0.5, 0.6, 0.7666666666666667, 0.3]",0.5416666666666666,0.46666666666666673,0.16894279110594412,0.16666666666666674,0.25000000000000006
0,audio,random440_expressivespeech_098,1,[0.26666666666666666],,,,,
0,audio,random440_expressivespeech_003,1,[0.5079365079365079],,,,,
0,audio,random440_expressivespeech_144,3,"[0.5333333333333333, 0.4, 0.3333333333333333]",0.4222222222222222,0.2,0.08314794192830981,0.1333333333333333,0.13333333333333333
0,audio,random440_expressivespeech_217,1,[0.4],,,,,
0,audio,random440_expressivespeech_321,4,"[0.5111111111111112, 0.5333333333333333, 0.4, 0.6]",0.5111111111111111,0.19999999999999996,0.07200822998230955,0.06666666666666665,0.10370370370370367
0,audio,random440_expressivespeech_230,3,"[0.6066666666666667, 0.41190476190476194, 0.5761904761904761]",0.5315873015873016,0.19476190476190475,0.08553803160050026,0.030476190476190546,0.12984126984126984
0,audio,random440_deear_002,3,"[0.4666666666666667, 0.43333333333333335, 0.4666666666666667]",0.45555555555555555,0.033333333333333326,0.01571348402636772,0.0,0.022222222222222216
0,audio,random440_expressivespeech_210,3,"[0.7512820512820514, 0.7825396825396825, 0.6923809523809524]",0.7420675620675622,0.0901587301587301,0.03737939953656855,0.03125763125763115,0.06010582010582007
0,audio,random440_expressivespeech_105,4,"[0.4777777777777778, 0.5, 0.5, 0.6333333333333333]",0.5277777777777778,0.1555555555555555,0.06161409170227452,0.1333333333333333,0.07777777777777775
0,audio,random440_expressivespeech_199,2,"[0.7813333333333333, 0.8444444444444444]",0.8128888888888889,0.06311111111111112,0.03155555555555556,0.06311111111111112,0.06311111111111112
0,audio,random440_expressivespeech_065,3,"[0.6627450980392157, 0.6777777777777777, 0.7083333333333334]",0.6829520697167756,0.04558823529411771,0.01896754723398967,0.03055555555555567,0.03039215686274514
0,audio,random440_expressivespeech_195,3,"[0.4, 0.4266666666666667, 0.5511111111111112]",0.4592592592592593,0.1511111111111112,0.0658551430248678,0.12444444444444452,0.1007407407407408
0,audio,random440_expressivespeech_200,1,[0.5333333333333333],,,,,
0,audio,random440_expressivespeech_005,3,"[0.711111111111111, 0.43333333333333335, 0.6666666666666666]",0.6037037037037036,0.2777777777777777,0.12182877187702608,0.0444444444444444,0.18518518518518512
0,audio,random440_expressivespeech_237,3,"[0.616, 0.5333333333333333, 0.4]",0.5164444444444444,0.21599999999999997,0.08898661294796321,0.08266666666666667,0.144
0,audio,random440_expressivespeech_317,4,"[0.6333333333333333, 0.8333333333333334, 0.5666666666666667, 0.5777777777777777]",0.6527777777777778,0.2666666666666667,0.10725963653504349,0.20000000000000007,0.14259259259259263
0,audio,random440_expressivespeech_280,3,"[0.4666666666666667, 0.6333333333333333, 0.4666666666666667]",0.5222222222222223,0.16666666666666663,0.0785674201318386,0.16666666666666663,0.11111111111111109
0,audio,random440_deear_038,2,"[0.8, 0.788888888888889]",0.7944444444444445,0.011111111111111072,0.005555555555555536,0.011111111111111072,0.011111111111111072
0,audio,random440_expressivespeech_038,1,[0.3333333333333333],,,,,
0,audio,random440_expressivespeech_056,2,"[0.6285714285714286, 0.475]",0.5517857142857143,0.15357142857142858,0.07678571428571429,0.15357142857142858,0.15357142857142858
0,audio,random440_expressivespeech_216,3,"[0.8200000000000001, 0.8333333333333334, 0.7333333333333333]",0.7955555555555556,0.10000000000000009,0.04433319409613339,0.013333333333333308,0.06666666666666672
0,audio,random440_expressivespeech_260,4,"[0.762962962962963, 0.611111111111111, 0.711111111111111, 0.7296296296296296]",0.7037037037037037,0.1518518518518519,0.05659521033309678,0.033333333333333326,0.07901234567901239
0,audio,random440_expressivespeech_311,4,"[0.6666666666666666, 0.6666666666666666, 0.75, 0.6666666666666666]",0.6875,0.08333333333333337,0.03608439182435163,0.08333333333333337,0.041666666666666685
0,audio,random440_expressivespeech_103,2,"[0.611111111111111, 0.4285714285714286]",0.5198412698412698,0.18253968253968245,0.09126984126984122,0.18253968253968245,0.18253968253968245
0,audio,random440_expressivespeech_024,3,"[0.35714285714285715, 0.2857142857142857, 0.42857142857142855]",0.35714285714285715,0.14285714285714285,0.05832118435198043,0.0714285714285714,0.09523809523809523
0,audio,random440_expressivespeech_296,3,"[0.8166666666666668, 0.7333333333333334, 0.4166666666666667]",0.6555555555555556,0.4000000000000001,0.17231180465856472,0.08333333333333337,0.2666666666666667
0,audio,random440_expressivespeech_115,4,"[0.3962962962962963, 0.65, 0.5833333333333334, 0.6424242424242425]",0.5680134680134681,0.2537037037037037,0.10244540022806448,0.007575757575757569,0.13670033670033668
0,audio,random440_expressivespeech_264,3,"[0.5666666666666667, 0.4708333333333333, 0.3742857142857143]",0.47059523809523807,0.19238095238095237,0.07853937537633536,0.09583333333333333,0.12825396825396826
0,audio,random440_expressivespeech_286,2,"[0.5833333333333334, 0.3333333333333333]",0.45833333333333337,0.25000000000000006,0.12500000000000003,0.25000000000000006,0.25000000000000006
0,audio,random440_expressivespeech_307,2,"[0.772972972972973, 0.5561904761904762]",0.6645817245817246,0.21678249678249673,0.10839124839124836,0.21678249678249673,0.21678249678249673
0,audio,random440_deear_071,2,"[0.8666666666666667, 0.4666666666666667]",0.6666666666666667,0.4,0.2,0.4,0.4
0,audio,random440_expressivespeech_231,2,"[0.8333333333333334, 0.7416666666666667]",0.7875000000000001,0.09166666666666667,0.04583333333333334,0.09166666666666667,0.09166666666666667
0,audio,random440_expressivespeech_282,1,[0.4],,,,,
0,caption,random440_expressivespeech_164,4,"[-1.9088058045163052, -1.8979336841439363, -1.9806800370424753, -1.9444041995157022]",-1.9329559313046047,0.08274635289853904,0.03247475763414782,0.010872120372368954,0.04730624228250235
0,caption,random440_expressivespeech_186,4,"[-2.227166537443797, -2.0677467435598373, -1.7693374320864677, -2.0577981611092886]",-2.0305122185498474,0.45782910535732935,0.1650879483320269,0.28846072902282094,0.23057264975375613
0,caption,random440_deear_053,4,"[-2.0947929063113406, -2.2575493287295103, -2.261062278179452, -1.903319478733465]",-2.129180997988442,0.35774279944598675,0.14668594609865235,0.19147342757787555,0.20599747012602165
0,caption,random440_expressivespeech_336,4,"[-1.1722913701087236, -1.0433147901203483, -1.1370900727342814, -1.1515566259622574]",-1.1260632147314027,0.1289765799883753,0.049385852576426664,0.09377528261393309,0.06689938219885032
0,caption,random440_expressivespeech_044,4,"[-1.335870489179797, -1.2139609346195357, -1.1774137323554896, -1.1917916871025227]",-1.2297592108143363,0.15845675682430738,0.06263140366256412,0.014377954747033073,0.08292325299832252
0,caption,random440_expressivespeech_100,4,"[-1.496227901079692, -1.529639130923897, -1.4619132042862475, -1.4688582062954083]",-1.4891596106463112,0.06772592663764954,0.026660204283307183,0.006945002009160817,0.03842457911620537
0,caption,random440_expressivespeech_140,4,"[-1.0099874474690296, -1.2173226237064227, -1.0669589638127945, -1.0775110614486039]",-1.0929450241092127,0.20733517623739317,0.07626471880351017,0.05697151634376496,0.10542627105799814
0,caption,random440_expressivespeech_206,4,"[-1.3881380811944837, -1.3508829174097627, -1.3129784782286151, -1.3430697849107673]",-1.3487673154359072,0.07515960296586854,0.026776088637361847,0.030091306682152208,0.03888199023276684
0,caption,random440_expressivespeech_133,4,"[-1.9717543465230847, -1.9605184402898885, -2.096999440473155, -2.082679539642413]",-2.0279879417321354,0.1364810001832666,0.062185425735179274,0.011235906233196147,0.08672803227818804
0,caption,random440_expressivespeech_277,4,"[-1.3880051320884377, -1.3794560737442225, -1.358170616964344, -1.3463047897676006]",-1.3679841531411512,0.04170034232083708,0.016573660194015783,0.01186582719674334,0.024397747290398304
0,caption,random440_expressivespeech_244,4,"[-2.121048560773488, -2.175438946695067, -2.0095813296502456, -2.0754539067856967]",-2.0953806859761244,0.16585761704482138,0.060882614474073185,0.06587257713545114,0.09052791752037592
0,caption,random440_deear_022,4,"[-1.6045040606986731, -1.5364419925026596, -1.5183693496510386, -1.619946988299489]",-1.569815597787965,0.10157763864845037,0.043234707558951,0.018072642851620913,0.06213249735689411
